"CAGDP9 Real GDP by county and metropolitan area 1/"
"Real GDP: All industry total (Thousands of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","2016","2017","2018","2019","2020"
"51085","Hanover, VA",5182333,5138376,5262917,5378892,5219160
"51087","Henrico, VA",24763537,25383730,26168420,26686265,25429567
"51091","Highland, VA",68084,72324,67916,68674,67698
"51093","Isle of Wight, VA",1478417,1397117,1371264,1267956,1268654
"51097","King and Queen, VA",147061,126588,127197,127542,132230
"51099","King George, VA",1702171,1737283,1764056,1822792,1863791
"51101","King William, VA",470340,451799,458233,469472,465660
"51103","Lancaster, VA",404279,403444,409234,409913,392674
"51105","Lee, VA",402161,372803,375876,367913,362390
"51107","Loudoun, VA",23683289,25098934,26619370,27268208,25471303
"51109","Louisa, VA",1939252,2024398,2052049,1983012,1985543
"51111","Lunenburg, VA",213781,211262,211136,210841,223151
"51113","Madison, VA",365121,321880,338196,330903,315583
"51115","Mathews, VA",187957,183182,193611,199538,190398
"51117","Mecklenburg, VA",905143,884265,896249,901123,891154
"51119","Middlesex, VA",332297,347772,349040,345289,325568
"51125","Nelson, VA",445208,460559,487520,482176,473468
"51127","New Kent, VA",447306,433804,458223,496686,529313
"51131","Northampton, VA",470644,448568,453547,449593,513723
"51133","Northumberland, VA",364353,354856,377891,406156,400948
"51135","Nottoway, VA",464238,480718,463504,471813,458838
"51137","Orange, VA",967327,994156,1040893,1050074,1030798
"51139","Page, VA",584382,584584,575950,595270,567827
"51141","Patrick, VA",383980,396887,383086,384345,365421
"51145","Powhatan, VA",708759,703233,712483,738854,709355
"51147","Prince Edward, VA",650349,639378,640226,651059,639857
"51155","Pulaski, VA",1038058,1077476,1215552,1255179,1157014
"51157","Rappahannock, VA",305067,317178,297245,294664,279438
"51159","Richmond, VA",235284,253726,270061,265206,265634
"51167","Russell, VA",622591,587726,635636,616876,586286
"51169","Scott, VA",376984,354916,379429,377405,356630
"51171","Shenandoah, VA",1428956,1445101,1562105,1641286,1608893
"51173","Smyth, VA",968103,925388,955623,947116,892718
"51179","Stafford, VA",4886274,4940383,5131716,5183674,5232767
"51181","Surry, VA",1087595,1089133,992394,1006495,1043411
"51183","Sussex, VA",304992,322710,320191,340831,336774
"51185","Tazewell, VA",1160056,1145683,1182308,1133180,1068945
"51187","Warren, VA",1576395,1605543,1566361,1620127,1604534
"51193","Westmoreland, VA",422941,411653,428106,432216,452358
"51197","Wythe, VA",1429502,1531448,1453974,1307389,1174737
"51510","Alexandria (Independent City), VA",13434338,13547155,13665514,13368490,12717905
"51550","Chesapeake (Independent City), VA",8916469,8978339,9209104,9344726,9245880
"51650","Hampton (Independent City), VA",6010150,6108233,5986038,6044414,5961992
"51700","Newport News (Independent City), VA",11277595,11220606,11742199,12114711,11074397
"51710","Norfolk (Independent City), VA",20023207,19384990,18235054,17772146,16538166
"51740","Portsmouth (Independent City), VA",5201815,5277141,5189970,5472530,5397171
"51760","Richmond (Independent City), VA",19623531,19920987,20325610,20694025,20351928
"51770","Roanoke (Independent City), VA",6397736,6407459,6449434,6377991,6220609
"51800","Suffolk (Independent City), VA",3377398,3279468,3355724,3506623,3596378
"51810","Virginia Beach (Independent City), VA",19460847,19643682,19355916,19685107,19347452
"51901","Albemarle + Charlottesville, VA*",9899905,10396661,10712267,10735480,10310276
"51903","Alleghany + Covington, VA*",864261,768153,788214,811717,774533
"51907","Augusta, Staunton + Waynesboro, VA*",4590309,4617952,4670749,4707372,4609829
"51911","Campbell + Lynchburg, VA*",6212360,6317663,6714874,6754237,6289917
"51913","Carroll + Galax, VA*",927530,877480,877994,849492,837959
"51918","Dinwiddie, Colonial Heights + Petersburg, VA*",2503503,2524565,2578009,2574955,2517728
"51919","Fairfax, Fairfax City + Falls Church, VA*",103118016,104464033,108747641,113780472,111485438
"51921","Frederick + Winchester, VA*",5742088,5773640,5920638,6050372,6049511
"51923","Greensville + Emporia, VA*",688119,701307,755693,1206961,1221340
"51929","Henry + Martinsville, VA*",1887875,1925139,1943566,2009153,1989417
"51931","James City + Williamsburg, VA*",4274737,4625884,4684043,4746291,4448308
"51933","Montgomery + Radford, VA*",4637208,4743049,4910342,4763167,4629063
"51939","Pittsylvania + Danville, VA*",3049366,3085182,3157783,3166653,3074152
"51941","Prince George + Hopewell, VA*",3458858,3570328,3545937,3581002,3570131
"51942","Prince William, Manassas + Manassas Park, VA*",17776851,18365274,18763606,19239417,19098906
"51944","Roanoke + Salem, VA*",5632099,5546460,5660474,5554460,5348757
"51945","Rockbridge, Buena Vista + Lexington, VA*",1110777,1135712,1123561,1168656,1110828
"51947","Rockingham + Harrisonburg, VA*",6850957,7010731,7187876,7340930,7277406
"51949","Southampton + Franklin, VA*",690168,651726,658918,723195,705192
"51951","Spotsylvania + Fredericksburg, VA*",5352765,5485829,5653892,5705526,5542813
"51953","Washington + Bristol, VA*",2901701,3150315,3307188,3191437,3060030
"51955","Wise + Norton, VA*",1490283,1476296,1495564,1391533,1319560
"51958","York + Poquoson, VA*",2361077,2382028,2437228,2495154,2353079
"53001","Adams, WA",825331,762229,878912,923667,979179
"53003","Asotin, WA",568364,590842,602739,610859,607737
"53005","Benton, WA",10231164,10402338,10603373,10969021,10720964
"53007","Chelan, WA",3881688,4062732,4162104,4175503,4106130
"53009","Clallam, WA",2122382,2182802,2265142,2281222,2242717
"53011","Clark, WA",17119355,18115389,19227734,19842592,19525979
"53013","Columbia, WA",338738,359502,344853,357570,324842
"53015","Cowlitz, WA",4196289,4176237,4360515,4585917,4467111
"53017","Douglas, WA",1718365,1755422,1758799,1640444,1677969
"53019","Ferry, WA",190330,190981,180489,179214,190734
"53021","Franklin, WA",3353872,3376166,3569077,3725217,3681256
"53023","Garfield, WA",123091,124539,139978,143783,151519
"53025","Grant, WA",5616241,5603339,5602664,5218536,5886898
"53027","Grays Harbor, WA",2173025,2162210,2210750,2254969,2112178
"53029","Island, WA",2781325,2942919,2882675,2940564,2955560
"53031","Jefferson, WA",854321,895004,947976,983896,963548
"53033","King, WA",237017724,254627261,277727786,293178141,297082414
"53035","Kitsap, WA",10715635,10806173,11095961,11275707,11337915
"53037","Kittitas, WA",1443279,1510639,1577770,1633671,1601391
"53039","Klickitat, WA",991974,1158963,1339667,1583910,1442939
"53041","Lewis, WA",2680890,2828956,2971704,3128591,2923791
"53043","Lincoln, WA",424688,389026,415068,432953,473108
"53045","Mason, WA",1398267,1365200,1497158,1476139,1422016
"53047","Okanogan, WA",1391977,1429356,1372123,1441381,1449508
"53049","Pacific, WA",648389,634647,647232,661546,632682
"53051","Pend Oreille, WA",537142,534667,549006,532752,458217
"53053","Pierce, WA",35881818,37109502,38833422,40008149,39229897
"53055","San Juan, WA",680180,697858,726626,716828,674873
"53057","Skagit, WA",7058874,6946349,7054651,7115536,6734062
"53059","Skamania, WA",264542,271806,269602,245424,253310
"53061","Snohomish, WA",42549096,43906371,45496815,45380868,42223516
"53063","Spokane, WA",21311636,21999228,23143399,23798009,23271174
"53065","Stevens, WA",957760,976329,989860,990813,998980
"53067","Thurston, WA",11143382,11559502,12276631,12511137,12241719
"53069","Wahkiakum, WA",75753,76223,79086,83173,84479
"53071","Walla Walla, WA",3107835,3252470,3284986,3245485,3012455
"53073","Whatcom, WA",10654916,11425803,12410945,13629262,12901131
"53075","Whitman, WA",1984544,2205617,2364898,2320680,2287089
"53077","Yakima, WA",9303588,9457958,9936789,10043074,10008896
"54001","Barbour, WV",379029,411957,399913,418599,409861
"54003","Berkeley, WV",3218215,3371132,3572204,3568921,3531399
"54005","Boone, WV",723653,711143,707611,670569,599585
"54007","Braxton, WV",289044,292118,282435,286726,273947
"54009","Brooke, WV",869524,939128,949357,1023404,988117
"54011","Cabell, WV",4396775,4378787,4486653,4519107,4343283
"54013","Calhoun, WV",108011,114245,111631,111903,106224
"54015","Clay, WV",129518,122949,116354,119758,117988
"54017","Doddridge, WV",1228736,1309015,1157683,1478549,1952356
"54019","Fayette, WV",983237,1025480,1025299,1024217,926824
"54021","Gilmer, WV",185171,183579,181069,183047,176909
"54023","Grant, WV",498571,451963,416040,391569,416204
"54025","Greenbrier, WV",995705,1053766,1099655,1073935,996765
"54027","Hampshire, WV",404907,377843,379963,379825,375423
"54029","Hancock, WV",1108979,1109261,1096534,1108227,1089022
"54031","Hardy, WV",419307,442536,476659,526454,509266
"54033","Harrison, WV",4028121,4114388,4385714,4377636,4146374
"54035","Jackson, WV",798859,801532,1442786,944867,846353
"54037","Jefferson, WV",1520954,1514903,1573228,1609123,1503131
"54039","Kanawha, WV",10035450,9818757,9885663,9747858,9254896
"54041","Lewis, WV",604184,596603,676473,665325,548543
"54043","Lincoln, WV",301019,279913,240961,246754,235360
"54045","Logan, WV",1103036,1218179,1304274,1306305,1167130
"54047","McDowell, WV",508852,589067,570668,586172,530127
"54049","Marion, WV",2107997,2259493,2234842,2268371,2094660
"54051","Marshall, WV",2500448,2775653,2993493,2848741,2637314
"54053","Mason, WV",702249,667617,641520,714968,702117
"54055","Mercer, WV",1552836,1554036,1538344,1548261,1469976
"54057","Mineral, WV",777293,671133,704774,726940,705451
"54059","Mingo, WV",592434,707188,720000,661582,500667
"54061","Monongalia, WV",6202348,6341218,6248899,6116729,5932568
"54063","Monroe, WV",178322,189012,167417,169047,174239
"54065","Morgan, WV",296276,286505,296600,302883,283461
"54067","Nicholas, WV",566802,585013,593144,583478,554836
"54069","Ohio, WV",3193471,3576622,3599197,3420746,3297437
"54071","Pendleton, WV",135322,160626,133792,138189,127906
"54073","Pleasants, WV",479607,497696,466682,422536,405139
"54075","Pocahontas, WV",227649,245739,237198,241787,231483
"54077","Preston, WV",688979,692030,710510,683202,664942
"54079","Putnam, WV",2558030,2480992,2710304,2592552,2520702
"54081","Raleigh, WV",2599540,2725348,2791925,2889597,2723082
"54083","Randolph, WV",780610,785910,804026,817551,771061
"54085","Ritchie, WV",640285,647371,647212,731336,786260
"54087","Roane, WV",256691,265661,276478,282233,269427
"54089","Summers, WV",195963,194613,187546,190107,183476
"54091","Taylor, WV",514574,522240,513694,575134,553823
"54093","Tucker, WV",284324,308397,305014,292143,291391
"54095","Tyler, WV",581372,668961,597849,681423,779077
"54097","Upshur, WV",690528,696412,678415,700279,664516
"54099","Wayne, WV",940100,923473,961844,961678,918008
"54101","Webster, WV",157042,149537,153015,154672,139930
"54103","Wetzel, WV",980011,916144,830176,977845,1495328
"54105","Wirt, WV",64543,62888,67641,61369,58415
"54107","Wood, WV",3187457,3196403,3198632,3115737,2975660
"54109","Wyoming, WV",543333,592208,605605,551634,559985
"55001","Adams, WI",517532,505872,516924,532566,545866
"55003","Ashland, WI",650506,663580,657888,674573,627256
"55005","Barron, WI",1911792,1944367,2074333,1980728,1933072
"55007","Bayfield, WI",378896,398512,417756,419615,396347
"55009","Brown, WI",16504523,16365318,16938177,16948230,16148050
"55011","Buffalo, WI",469482,442365,504924,448784,482086
"55013","Burnett, WI",482600,483545,476147,485969,475245
"55015","Calumet, WI",1454748,1478651,1511348,1544541,1504719
"55017","Chippewa, WI",2467245,2493814,2587086,2698020,2672314
"55019","Clark, WI",1294664,1343432,1396691,1418479,1293271
"55021","Columbia, WI",2531672,2617204,2643395,2598307,2540063
"55023","Crawford, WI",727862,704961,692081,679143,654376
"55025","Dane, WI",38065360,38090057,39615075,40879006,39762409
"55027","Dodge, WI",3219364,3334601,3350475,3356258,3328032
"55029","Door, WI",1204995,1172655,1209599,1225342,1170157
"55031","Douglas, WI",1932080,1956738,1709864,1730178,1666269
"55033","Dunn, WI",1712541,1636615,1674493,1698717,1703772
"55035","Eau Claire, WI",5622963,5657612,5808447,5920439,5675015
"55037","Florence, WI",123329,120028,113876,134261,118284
"55039","Fond du Lac, WI",4615809,4714795,4776844,4844569,4589060
"55041","Forest, WI",296513,301185,293540,283358,258107
"55043","Grant, WI",2000277,2091972,2190685,2190118,2106613
"55045","Green, WI",1512686,1555960,1632332,1670052,1630984
"55047","Green Lake, WI",597978,581672,599463,578742,577433
"55049","Iowa, WI",924068,956096,1009725,1022840,1037643
"55051","Iron, WI",166264,167972,157687,163936,153000
"55053","Jackson, WI",800516,815773,871881,810108,754391
"55055","Jefferson, WI",3196045,3279133,3198147,3263417,3111175
"55057","Juneau, WI",850470,848965,843077,870455,836336
"55059","Kenosha, WI",6303830,6439256,6412786,6404892,6360934
"55061","Kewaunee, WI",826299,878435,863192,866477,756928
"55063","La Crosse, WI",6460428,6603861,6762734,6859464,6574368
"55065","Lafayette, WI",516075,555699,588323,572128,597346
"55067","Langlade, WI",714114,709157,704819,701086,679209
"55069","Lincoln, WI",1747938,1318881,1249895,1231413,1117980
"55071","Manitowoc, WI",3873813,3749943,3650283,3690268,3554159
"55073","Marathon, WI",7409719,7578639,7802879,8151531,7774222
"55075","Marinette, WI",1882642,1790027,1866461,1866945,1801756
"55077","Marquette, WI",424692,382355,402349,404332,384874
"55078","Menominee, WI",142850,141753,143357,149457,134353
"55079","Milwaukee, WI",51397373,51341190,52470488,52958592,50038904
"55081","Monroe, WI",1985944,2127746,2210658,2140411,2052068
"55083","Oconto, WI",970859,953238,973009,1001617,947095
"55085","Oneida, WI",1484223,1513520,1604047,1560208,1505301
"55087","Outagamie, WI",10934720,11114102,11566243,11839511,11331407
"55089","Ozaukee, WI",4809775,4842185,4874533,4981660,4788860
"55091","Pepin, WI",247963,252227,253603,258933,270884
"55093","Pierce, WI",1080147,1055322,1130772,1082541,1095230
"55095","Polk, WI",1439488,1433956,1434097,1464080,1431579
"55097","Portage, WI",3699616,3595791,3733464,3871435,3699930
"55099","Price, WI",574980,585794,564832,574815,541486
"55101","Racine, WI",7677909,7314828,7416481,7328811,7079117
"55103","Richland, WI",639296,710590,682022,731935,667432
"55105","Rock, WI",6320849,6203773,6554894,6847338,6699177
"55107","Rusk, WI",522066,541289,516929,531227,497322
"55109","St. Croix, WI",3361624,3507859,3608407,3641553,3600070
"55111","Sauk, WI",3304662,3304303,3408211,3581017,3200415
"55113","Sawyer, WI",594035,601891,577722,612093,594006
"55115","Shawano, WI",1262186,1274372,1300889,1331621,1255543
"55117","Sheboygan, WI",6506174,6508920,6621515,6503641,6277392
"55119","Taylor, WI",872884,844108,832811,840199,823094
"55121","Trempealeau, WI",1224336,1281068,1280513,1278332,1182907
"55123","Vernon, WI",997371,1041780,1062809,1013205,983965
"55125","Vilas, WI",819459,866826,899390,837370,810592
"55127","Walworth, WI",3876520,3904095,3977878,4026693,3908353
"55129","Washburn, WI",533892,544705,541871,548091,547777
"55131","Washington, WI",5710558,5903218,6123235,6157756,5955195
"55133","Waukesha, WI",27061789,27088218,27785889,28533170,27181717
"55135","Waupaca, WI",1946512,1888758,1907508,1892753,1847360
"55137","Waushara, WI",572097,569113,598249,623833,587824
"55139","Winnebago, WI",9315799,9213662,9492021,9704179,9302102
"55141","Wood, WI",3651064,3549292,3542052,3683297,3588744
"56001","Albany, WY",1383901,1380841,1359501,1341209,1321232
"56003","Big Horn, WY",504712,496558,498019,502059,502426
"56005","Campbell, WY",6142947,5754413,5588726,5458527,4947619
"56007","Carbon, WY",1293944,1409011,1506101,1733793,1734056
"56009","Converse, WY",1308339,1217731,1335649,1767039,1506663
"56011","Crook, WY",290504,294840,290151,288439,296615
"56013","Fremont, WY",1726780,1705997,1688699,1607240,1537387
"56015","Goshen, WY",559857,496133,515185,491917,452666
"56017","Hot Springs, WY",285303,260244,261530,283627,263097
"56019","Johnson, WY",473621,452272,443611,440162,448887
"56021","Laramie, WY",5031289,5028969,5298424,5582066,5400312
"56023","Lincoln, WY",847948,837215,838637,852156,883292
"56025","Natrona, WY",5253429,5161037,5647199,5555850,4994498
"56027","Niobrara, WY",151823,138284,137946,127318,129119
"56029","Park, WY",1456476,1429674,1413425,1410646,1355319
"56031","Platte, WY",586727,575293,588828,561748,500504
"56033","Sheridan, WY",1276603,1273431,1297044,1288943,1283784
"56035","Sublette, WY",1975828,1912025,1663612,1617641,1620688
"56037","Sweetwater, WY",3819789,3718229,3582427,3677972,3278745
"56039","Teton, WY",2113714,2190255,2226179,2268742,2175642
"56041","Uinta, WY",959716,937095,902526,881052,790528
"56043","Washakie, WY",356087,334616,338124,349686,336909
"56045","Weston, WY",305446,300909,315332,322576,312665
"Legend / Footnotes:"
"1/ Real GDP is in thousands of chained 2012 dollars. Industry detail is based on the 2012 North American Industry Classification System (NAICS)."
"* Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area (02232) into Skagway Municipality (02230) and Hoonah-Angoon Census Area (02105). Estimates from 2009 forward separate Wrangell-Petersburg Census Area (02280) into Petersburg Census Area and Wrangell City and Borough (02275). In addition, a part of the Prince of Wales-Outer Ketchikan Census Area (02201) was annexed by Ketchikan Gateway Borough (02130) and part (Meyers Chuck Area) was included in the new Wrangell City and Borough (02275). The remainder of the Prince of Wales-Outer Ketchikan Census Area (02201) was renamed Prince of Wales-Hyder Census Area (02198). Petersburg Borough (02195) was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area (02105) for 2013 forward. Prince of Wales-Hyder Census Area (02198) added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough (02195) reflects the geographic boundaries of the former Petersburg Census Area."
